,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
12790,0,0,0,0,0,1,0,0,93,17,South,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Wet,0,Minor Arterial,0,No Control,1,0,Clear
12792,0,0,0,1,0,1,0,0,131,16,West,55 to 59,Dark,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12794,0,1,0,1,0,1,0,0,112,5,South,65 to 69,"Dark, artificial",Intersection,Turning Left,0,1,0,Loose Snow,1,Major Arterial,0,Passive Control,0,0,Snow
12795,0,1,0,1,0,1,0,0,112,5,North,40 to 44,"Dark, artificial",Intersection,Going Ahead,0,1,0,Loose Snow,1,Major Arterial,0,Passive Control,0,0,Snow
12797,0,0,0,1,0,1,0,0,116,21,North,65 to 69,Dark,Intersection,Going Ahead,0,0,1,Slush,0,Major Arterial,0,Passive Control,0,0,Strong wind
12799,0,1,0,1,0,1,0,0,43,13,West,75 to 79,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12800,0,1,0,1,0,1,0,0,43,13,East,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12802,1,1,0,1,0,1,0,0,116,11,West,35 to 39,Daylight,Intersection,Turning Left,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,1,Clear
12803,1,1,0,1,0,1,0,0,116,11,East,55 to 59,Daylight,Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,1,Clear
12804,0,1,0,1,0,1,0,0,81,13,West,60 to 64,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12806,1,0,0,1,0,1,0,0,56,14,South,20 to 24,Daylight,Intersection,Turning Right,0,1,1,Wet,0,Major Arterial,0,Passive Control,0,0,Clear
12811,0,0,0,1,0,1,0,0,1,7,West,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
12812,0,0,0,1,0,1,0,0,1,7,East,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
12813,0,0,0,1,0,1,0,0,78,11,North,35 to 39,Daylight,Mid-Block,Making U Turn,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12814,0,0,0,1,0,1,0,0,78,11,North,35 to 39,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12819,0,0,0,1,0,1,0,0,94,15,South,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
12821,1,0,0,1,0,1,0,0,118,19,West,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12823,0,1,0,1,0,1,0,0,34,13,West,20 to 24,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,1,Passive Control,0,1,Clear
12824,0,1,0,1,0,1,0,0,34,13,South,45 to 49,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,1,Passive Control,0,1,Clear
12825,0,0,0,1,0,1,0,0,21,19,East,65 to 69,"Dark, artificial",Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12829,0,0,0,1,1,1,0,0,85,18,South,40 to 44,"Dark, artificial",Mid-Block,Turning Left,0,0,0,Dry,0,Local,0,No Control,0,0,Clear
12831,0,1,0,1,0,1,0,0,77,0,South,45 to 49,"Dark, artificial",Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12832,0,1,0,1,0,1,0,0,77,0,North,20 to 24,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12833,0,1,0,1,0,1,0,0,77,0,South,20 to 24,"Dark, artificial",Intersection,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12834,0,1,0,1,0,1,0,0,77,0,South,25 to 29,"Dark, artificial",Intersection,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12835,0,1,0,1,0,1,0,0,77,0,North,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12836,1,1,0,0,0,1,0,0,14,9,North,30 to 34,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
12837,0,1,0,1,0,9,0,0,120,2,West,45 to 49,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
12841,0,0,0,1,0,1,0,0,137,12,West,45 to 49,Daylight,Intersection,Changing Lanes,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12842,0,0,0,1,0,1,0,0,137,12,West,55 to 59,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12843,1,0,0,1,0,1,0,0,93,17,North,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12845,1,0,1,1,0,1,0,0,27,2,North,50 to 54,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,0,Local,0,Passive Control,0,0,Clear
12846,0,0,0,1,0,2,0,0,117,3,North,30 to 34,"Dark, artificial",Intersection,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
12847,0,0,0,1,0,2,0,0,117,3,South,65 to 69,"Dark, artificial",Intersection,Slowing or Stopping,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Clear
12848,1,1,0,1,0,2,0,0,18,10,West,85 to 89,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Collector,1,Passive Control,0,0,Clear
12849,1,1,0,1,0,2,0,0,18,10,West,30 to 34,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Collector,1,Passive Control,0,0,Clear
12850,0,1,0,1,0,2,0,0,25,16,West,40 to 44,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12852,0,1,0,1,0,2,0,0,7,2,North,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Dry,0,Collector,1,No Control,0,0,Clear
12854,0,0,0,1,0,2,0,0,90,5,North,25 to 29,"Dawn, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Minor Arterial,0,No Control,0,0,Clear
12855,1,1,0,1,0,2,0,0,50,9,East,45 to 49,Daylight,Intersection,Going Ahead,0,0,1,Wet,0,Local,0,Passive Control,0,0,Clear
12857,1,0,0,1,0,2,0,0,27,10,West,75 to 79,Daylight,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12861,1,1,0,1,0,2,0,0,61,13,South,30 to 34,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
12863,1,0,0,0,0,2,0,0,86,22,North,30 to 34,Dark,Intersection,Slowing or Stopping,0,0,1,Dry,0,Local,0,No Control,1,0,Clear
12865,0,0,0,1,1,2,0,0,137,17,West,35 to 39,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
12867,0,0,1,1,0,2,0,0,14,1,West,25 to 29,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12870,0,0,0,0,0,2,0,0,1,17,East,50 to 54,Daylight,Mid-Block,Reversing,0,0,1,Dry,0,Major Arterial,0,No Control,0,1,Clear
12872,0,1,0,1,0,2,0,0,81,21,South,35 to 39,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,1,No Control,0,0,Clear
12876,0,1,0,1,0,2,0,0,21,16,North,75 to 79,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
12878,0,1,0,1,0,2,0,0,43,22,West,20 to 24,"Dark, artificial",Intersection,Going Ahead,0,1,0,Wet,0,Major Arterial,1,Passive Control,0,0,Rain
12879,0,1,0,1,0,2,0,0,43,22,East,25 to 29,"Dark, artificial",Intersection,Turning Left,0,1,0,Wet,0,Major Arterial,1,Passive Control,0,0,Rain
12881,0,1,0,1,0,2,0,0,59,19,East,30 to 34,"Dark, artificial",Mid-Block,Turning Left,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
12883,0,0,0,1,0,2,0,0,1,19,North,55 to 59,Dusk,Mid-Block,Going Ahead,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
12885,0,1,0,1,0,3,0,0,96,11,South,45 to 49,Daylight,Intersection,Going Ahead,0,1,1,Loose Snow,1,Major Arterial,0,Passive Control,0,0,Snow
12888,0,0,0,1,0,3,0,0,46,12,East,45 to 49,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12889,0,0,0,1,0,3,0,0,46,12,West,60 to 64,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12890,0,0,0,1,0,3,0,0,46,12,West,80 to 84,Daylight,Intersection,Stopped,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12892,1,0,0,0,0,3,0,0,73,14,South,30 to 34,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
12894,0,0,0,0,0,3,0,0,102,21,North,30 to 34,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,1,0,Clear
12896,0,1,0,1,0,3,0,0,2,10,West,65 to 69,Daylight,Intersection,Turning Right,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12898,1,1,0,0,0,3,0,0,21,18,West,25 to 29,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
12899,0,0,0,1,0,3,0,0,1,10,West,40 to 44,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
12900,0,0,0,1,0,3,0,0,1,10,East,45 to 49,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,1,Clear
12902,0,1,0,1,0,3,1,0,104,22,East,15 to 19,"Dark, artificial",Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12903,0,1,0,1,0,3,1,0,104,22,North,70 to 74,"Dark, artificial",Intersection,Stopped,0,1,1,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12907,0,0,0,1,0,3,0,0,85,8,East,75 to 79,Daylight,Mid-Block,Reversing,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12912,1,1,0,1,0,3,0,0,48,9,East,55 to 59,Daylight,Intersection,Going Ahead,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Rain
12913,1,1,0,1,0,3,0,0,48,9,North,40 to 44,Daylight,Intersection,Going Ahead,0,1,0,Wet,1,Major Arterial,0,Passive Control,0,0,Rain
12914,0,0,0,1,0,3,0,0,59,17,South,20 to 24,Dusk,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Clear
12916,0,1,0,1,0,3,0,0,76,3,North,15 to 19,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
12917,0,1,0,1,0,3,0,0,76,3,West,35 to 39,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
12919,1,1,1,1,0,9,0,0,98,2,North,20 to 24,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
12922,0,1,0,1,0,9,0,0,122,16,East,80 to 84,Daylight,Intersection,Turning Left,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12923,0,1,0,1,0,9,0,0,122,16,West,55 to 59,Daylight,Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12924,0,1,0,1,0,9,0,0,1,16,West,50 to 54,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Local,0,Passive Control,0,0,Clear
12925,0,1,0,1,0,9,0,0,122,16,South,50 to 54,Daylight,Intersection,Stopped,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12928,0,1,0,1,1,9,0,0,73,19,East,35 to 39,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
12930,0,1,0,1,0,9,0,0,1,16,South,25 to 29,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Local,0,Passive Control,0,0,Clear
12933,0,0,0,1,0,9,0,0,70,20,East,40 to 44,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,No Control,0,0,Clear
12936,0,0,1,1,0,9,0,0,127,0,North,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12937,0,1,0,1,0,9,0,0,132,0,East,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,1,0,Wet,0,Collector,1,No Control,0,1,Rain
12940,0,0,0,1,0,9,0,0,117,6,North,35 to 39,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12943,0,0,0,1,0,9,0,0,34,23,North,30 to 34,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12946,0,1,0,1,0,9,0,0,73,2,South,45 to 49,Dark,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12947,0,1,0,1,0,9,0,0,73,2,North,20 to 24,Dark,Intersection,Going Ahead,0,1,0,Dry,0,Major Arterial,1,Passive Control,0,0,Clear
12949,0,1,0,1,0,9,0,0,131,16,East,50 to 54,Daylight,Mid-Block,Changing Lanes,0,0,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
12950,0,1,0,1,0,9,0,0,131,16,East,55 to 59,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
12951,0,1,0,1,0,9,0,0,53,18,West,30 to 34,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12953,0,1,0,1,0,9,0,0,94,19,North,15 to 19,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Minor Arterial,1,No Control,0,0,Clear
12956,0,0,0,0,1,9,0,0,118,10,West,50 to 54,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,No Control,0,1,Clear
12957,1,1,0,1,0,9,0,0,27,12,North,50 to 54,Daylight,Mid-Block,Reversing,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
12959,0,0,0,1,0,9,0,0,20,19,North,20 to 24,Dark,Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12962,0,1,0,1,0,9,0,0,54,19,North,20 to 24,"Dark, artificial",Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
12963,0,1,0,1,0,9,0,0,54,19,North,55 to 59,"Dark, artificial",Mid-Block,Stopped,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
12964,0,0,0,0,0,9,0,0,47,15,South,15 to 19,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12965,0,1,0,1,0,9,0,0,89,17,South,35 to 39,Daylight,Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12967,0,1,0,1,1,9,0,0,79,17,North,50 to 54,Daylight,Intersection,Slowing or Stopping,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12969,0,0,0,1,0,9,0,0,46,21,West,55 to 59,"Dusk, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12971,0,0,0,1,0,9,0,0,1,15,East,65 to 69,Daylight,Mid-Block,Turning Left,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12972,0,0,0,1,0,9,0,0,1,15,West,35 to 39,Daylight,Mid-Block,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12973,1,0,0,1,0,9,0,0,94,17,West,30 to 34,Daylight,Intersection,Going Ahead,0,1,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
12977,0,0,0,0,0,9,0,0,76,9,West,50 to 54,Daylight,Intersection,Going Ahead,1,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12979,0,0,0,1,1,9,0,0,128,9,South,70 to 74,Daylight,Intersection,Turning Left,0,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
12981,0,1,0,1,0,9,0,0,27,16,West,65 to 69,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
12982,0,1,0,1,0,9,0,0,27,16,North,65 to 69,Daylight,Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
12983,0,1,0,1,0,9,0,0,27,16,South,55 to 59,Daylight,Intersection,Stopped,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
12988,0,0,0,0,0,9,0,0,68,7,West,45 to 49,Daylight,Intersection,Slowing or Stopping,0,1,0,Dry,0,Major Arterial,0,Active Control,0,1,Clear
12992,0,0,0,0,0,9,0,0,16,17,East,35 to 39,Daylight,Mid-Block,Overtaking,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
12993,0,1,0,1,0,9,0,0,49,9,South,20 to 24,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Collector,0,Passive Control,0,0,Clear
12995,1,1,0,1,0,9,0,0,90,10,West,70 to 74,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
12996,1,1,0,1,0,9,0,0,90,10,East,35 to 39,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
12997,1,1,0,1,0,9,0,0,90,10,East,50 to 54,Daylight,Mid-Block,Going Ahead,0,1,0,Wet,0,Major Arterial,1,No Control,0,0,Rain
12999,0,1,0,1,0,9,0,0,130,23,South,45 to 49,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
13000,0,1,0,1,0,9,0,0,130,23,West,20 to 24,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
13001,0,1,0,1,0,9,0,0,130,23,West,50 to 54,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Major Arterial,0,Passive Control,0,0,Clear
13003,0,1,0,1,0,9,0,0,83,0,South,15 to 19,"Dark, artificial",Intersection,Turning Left,0,1,0,Dry,1,Minor Arterial,0,Passive Control,0,0,Clear
13004,0,1,0,1,0,9,0,0,83,0,West,25 to 29,"Dark, artificial",Intersection,Going Ahead,0,1,0,Dry,1,Minor Arterial,0,Passive Control,0,0,Clear
13007,0,0,0,1,0,5,0,0,107,13,North,60 to 64,Daylight,Intersection,Turning Left,1,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13009,0,0,0,1,0,5,0,0,107,13,South,35 to 39,Daylight,Intersection,Going Ahead,1,0,0,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13010,1,0,0,1,0,9,0,0,106,19,East,40 to 44,Dark,Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13012,0,1,0,1,0,5,0,0,31,13,East,70 to 74,Daylight,Mid-Block,Turning Left,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13013,0,0,0,1,0,10,0,0,14,5,West,50 to 54,"Dark, artificial",Mid-Block,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13014,0,1,0,1,0,5,0,0,31,13,West,65 to 69,Daylight,Mid-Block,Going Ahead,0,1,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13015,0,1,0,1,0,11,0,0,26,8,North,30 to 34,Daylight,Intersection,Going Ahead,0,1,0,Dry,0,Local,0,No Control,0,0,Clear
13016,0,0,0,1,1,3,0,0,51,22,North,50 to 54,"Dark, artificial",Intersection,Turning Left,0,0,0,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
13017,0,1,0,1,0,12,0,0,98,10,South,50 to 54,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13020,1,0,0,1,0,10,0,0,138,10,North,20 to 24,Daylight,Intersection,Turning Left,0,1,1,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13024,1,0,0,1,0,10,0,0,124,19,East,75 to 79,"Dark, artificial",Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13025,0,1,0,1,0,10,0,0,96,13,West,20 to 24,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13026,0,1,0,1,0,10,0,0,96,13,South,50 to 54,Daylight,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13027,0,0,0,1,1,10,0,0,30,14,North,85 to 89,Daylight,Intersection,Turning Left,0,0,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13029,0,1,0,1,0,10,0,0,55,21,West,25 to 29,"Dark, artificial",Mid-Block,Turning Right,1,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13030,0,1,0,1,0,10,0,0,55,21,North,30 to 34,"Dark, artificial",Mid-Block,Turning Right,1,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13031,0,1,0,1,0,10,0,0,79,9,North,75 to 79,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13032,0,1,0,1,0,10,0,0,79,9,South,50 to 54,Daylight,Mid-Block,Stopped,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13036,0,1,0,1,0,10,0,0,128,17,West,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Local,0,No Control,0,0,Clear
13038,0,1,0,1,0,10,0,0,100,11,South,70 to 74,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13040,0,1,0,1,0,10,0,0,32,17,East,20 to 24,Daylight,Intersection,Turning Left,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13041,0,1,0,1,0,10,0,0,32,17,West,25 to 29,Daylight,Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13044,0,0,0,1,0,10,0,0,124,21,East,45 to 49,"Dark, artificial",Intersection,Going Ahead,0,0,1,Dry,0,Major Arterial,0,No Control,0,0,Clear
13045,0,1,0,1,0,10,0,0,133,16,East,20 to 24,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13046,0,1,0,1,0,10,0,0,133,16,East,25 to 29,Daylight,Mid-Block,Turning Left,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13047,0,1,0,1,0,10,0,0,133,16,West,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13049,1,0,0,1,0,10,0,0,45,11,South,25 to 29,Daylight,Mid-Block,Going Ahead,0,0,1,Dry,0,Collector,0,No Control,0,0,Clear
13050,1,1,0,1,0,10,0,0,94,11,North,50 to 54,Daylight,Intersection,Turning Left,0,0,1,Dry,0,Minor Arterial,0,Passive Control,0,0,Clear
13054,0,1,0,1,0,10,0,0,28,19,North,20 to 24,"Dark, artificial",Intersection,Going Ahead,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13055,0,1,0,1,0,10,0,0,28,19,South,50 to 54,"Dark, artificial",Intersection,Turning Left,1,1,0,Dry,0,Major Arterial,0,Passive Control,0,0,Clear
13056,0,0,0,1,0,10,0,0,42,9,North,45 to 49,Daylight,Mid-Block,Changing Lanes,1,0,0,Dry,0,Expressway,0,No Control,0,0,Clear
13057,0,0,0,1,0,10,0,0,42,9,North,40 to 44,Daylight,Mid-Block,Slowing or Stopping,1,0,0,Dry,0,Expressway,0,No Control,0,0,Clear
13058,0,0,0,1,1,10,0,0,84,20,North,20 to 24,"Dark, artificial",Intersection,Turning Left,0,0,0,Dry,0,Collector,0,No Control,0,0,Clear
13060,0,1,0,1,0,10,0,0,110,7,South,30 to 34,"Dawn, artificial",Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13062,0,1,0,1,0,10,0,0,127,8,South,55 to 59,Daylight,Intersection,Going Ahead,0,0,1,Wet,0,Major Arterial,1,Passive Control,0,0,Rain
13066,1,1,0,1,0,10,0,0,56,19,East,30 to 34,Dark,Intersection,Going Ahead,0,1,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13067,0,0,0,1,0,10,0,0,121,10,West,55 to 59,"Daylight, artificial",Mid-Block,Going Ahead,0,0,0,Wet,0,Major Arterial,0,No Control,0,0,Rain
13068,0,0,0,1,0,10,0,0,84,13,South,45 to 49,Daylight,Intersection,Turning Left,0,0,1,Wet,0,Minor Arterial,0,Passive Control,0,0,Rain
13070,0,0,0,0,0,10,0,0,86,7,North,55 to 59,"Dusk, artificial",Mid-Block,Going Ahead,0,0,1,Wet,0,Minor Arterial,0,No Control,1,0,Rain
13072,0,0,0,1,0,10,0,0,27,15,West,60 to 64,Daylight,Mid-Block,Going Ahead,0,0,1,Wet,0,Major Arterial,0,No Control,0,0,Rain
13074,1,1,0,1,0,10,0,0,70,15,North,50 to 54,Daylight,Mid-Block,Going Ahead,0,0,0,Wet,0,Collector,1,No Control,0,0,Rain
13075,0,1,0,1,0,10,0,0,42,18,East,85 to 89,"Dark, artificial",Intersection,Turning Left,0,0,1,Wet,0,Major Arterial,0,Passive Control,0,0,Rain
13077,0,0,0,1,0,10,0,0,103,18,East,70 to 74,"Dark, artificial",Intersection,Making U Turn,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13078,0,0,0,1,0,10,0,0,103,18,East,50 to 54,"Dark, artificial",Intersection,Going Ahead,1,0,0,Dry,0,Major Arterial,0,No Control,0,0,Clear
13079,1,1,0,1,0,10,0,0,119,2,North,30 to 34,Dark,Intersection,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13080,1,1,0,1,0,10,0,0,85,2,East,25 to 29,Dark,Mid-Block,Going Ahead,0,0,0,Dry,0,Major Arterial,1,No Control,0,0,Clear
13081,0,1,1,1,0,10,0,0,42,20,West,40 to 44,"Dark, artificial",Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
13082,0,1,1,1,0,10,0,0,42,20,West,35 to 39,"Dark, artificial",Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
13083,0,1,1,1,0,10,0,0,42,20,West,40 to 44,"Dark, artificial",Mid-Block,Going Ahead,0,1,1,Dry,0,Major Arterial,1,No Control,0,0,Clear
